hour,generator,bus,carrier,offered_MW,dispatched_MW,curtailed_MW,constraint_based_MW,surplus_based_MW
2030-01-17 16:00:00,Clogher wind,Clogher,wind,12.078,12.078,0.0,0.0,0.0
2030-01-17 17:00:00,Clogher wind,Clogher,wind,10.164,10.164,0.0,0.0,0.0
2030-01-17 18:00:00,Clogher wind,Clogher,wind,8.697,8.697,0.0,0.0,0.0
2030-01-17 19:00:00,Clogher wind,Clogher,wind,9.356,9.356,0.0,0.0,0.0
2030-01-17 20:00:00,Clogher wind,Clogher,wind,8.437,8.437,0.0,0.0,0.0
2030-01-17 21:00:00,Clogher wind,Clogher,wind,7.901,7.901,0.0,0.0,0.0
2030-01-17 22:00:00,Clogher wind,Clogher,wind,10.595,10.595,0.0,0.0,0.0
2030-01-17 23:00:00,Clogher wind,Clogher,wind,11.386,11.386,0.0,0.0,0.0
2030-01-18 00:00:00,Clogher wind,Clogher,wind,15.119,15.119,0.0,0.0,0.0
2030-01-18 01:00:00,Clogher wind,Clogher,wind,13.427,13.427,0.0,0.0,0.0
2030-01-18 02:00:00,Clogher wind,Clogher,wind,14.124,14.124,0.0,0.0,0.0
2030-01-18 03:00:00,Clogher wind,Clogher,wind,12.063,12.063,0.0,0.0,0.0
2030-01-18 04:00:00,Clogher wind,Clogher,wind,12.384,12.384,0.0,0.0,0.0
2030-01-18 05:00:00,Clogher wind,Clogher,wind,6.029,6.029,0.0,0.0,0.0
2030-01-18 06:00:00,Clogher wind,Clogher,wind,10.337,10.337,0.0,0.0,0.0
2030-01-18 07:00:00,Clogher wind,Clogher,wind,8.777,8.777,0.0,0.0,0.0
2030-01-18 08:00:00,Clogher wind,Clogher,wind,3.864,3.864,0.0,0.0,0.0
2030-01-18 09:00:00,Clogher wind,Clogher,wind,6.893,6.893,0.0,0.0,0.0
2030-01-18 10:00:00,Clogher wind,Clogher,wind,7.335,7.335,0.0,0.0,0.0
2030-01-18 11:00:00,Clogher wind,Clogher,wind,8.394,8.394,0.0,0.0,0.0
2030-01-18 12:00:00,Clogher wind,Clogher,wind,18.171,18.171,0.0,0.0,0.0
2030-01-18 13:00:00,Clogher wind,Clogher,wind,13.115,13.115,0.0,0.0,0.0
2030-01-18 14:00:00,Clogher wind,Clogher,wind,20.552,20.552,0.0,0.0,0.0
2030-01-18 15:00:00,Clogher wind,Clogher,wind,29.458,29.458,0.0,0.0,0.0
2030-01-18 16:00:00,Clogher wind,Clogher,wind,42.3,42.3,0.0,0.0,0.0
2030-01-18 17:00:00,Clogher wind,Clogher,wind,32.026,32.026,0.0,0.0,0.0
2030-01-18 18:00:00,Clogher wind,Clogher,wind,20.155,20.155,0.0,0.0,0.0
2030-01-18 19:00:00,Clogher wind,Clogher,wind,19.2,19.2,0.0,0.0,0.0
2030-01-18 20:00:00,Clogher wind,Clogher,wind,24.041,24.041,0.0,0.0,0.0
2030-01-18 21:00:00,Clogher wind,Clogher,wind,25.711,25.711,0.0,0.0,0.0
2030-01-18 22:00:00,Clogher wind,Clogher,wind,28.4,28.4,0.0,0.0,0.0
2030-01-18 23:00:00,Clogher wind,Clogher,wind,58.674,58.674,0.0,0.0,0.0
2030-01-19 00:00:00,Clogher wind,Clogher,wind,71.253,71.253,0.0,0.0,0.0
2030-01-19 01:00:00,Clogher wind,Clogher,wind,87.181,87.181,0.0,0.0,0.0
2030-01-19 02:00:00,Clogher wind,Clogher,wind,84.069,84.069,0.0,0.0,0.0
2030-01-19 03:00:00,Clogher wind,Clogher,wind,85.891,85.891,0.0,0.0,0.0
2030-01-19 04:00:00,Clogher wind,Clogher,wind,85.301,85.301,0.0,0.0,0.0
2030-01-19 05:00:00,Clogher wind,Clogher,wind,82.746,41.132,41.614,0.0,41.614
2030-01-19 06:00:00,Clogher wind,Clogher,wind,75.779,75.779,0.0,0.0,0.0
2030-01-19 07:00:00,Clogher wind,Clogher,wind,72.21,72.21,0.0,0.0,0.0
2030-01-19 08:00:00,Clogher wind,Clogher,wind,54.313,54.313,0.0,0.0,0.0
2030-01-19 09:00:00,Clogher wind,Clogher,wind,51.394,51.394,0.0,0.0,0.0
2030-01-19 10:00:00,Clogher wind,Clogher,wind,34.518,34.518,0.0,0.0,0.0
2030-01-19 11:00:00,Clogher wind,Clogher,wind,31.223,31.223,0.0,0.0,0.0
2030-01-19 12:00:00,Clogher wind,Clogher,wind,37.699,37.699,0.0,0.0,0.0
2030-01-19 13:00:00,Clogher wind,Clogher,wind,26.717,26.717,0.0,0.0,0.0
2030-01-19 14:00:00,Clogher wind,Clogher,wind,16.521,16.521,0.0,0.0,0.0
2030-01-19 15:00:00,Clogher wind,Clogher,wind,18.736,18.736,0.0,0.0,0.0
2030-01-19 16:00:00,Clogher wind,Clogher,wind,48.652,48.652,0.0,0.0,0.0
2030-01-19 17:00:00,Clogher wind,Clogher,wind,65.21,65.21,0.0,0.0,0.0
2030-01-19 18:00:00,Clogher wind,Clogher,wind,49.684,49.684,0.0,0.0,0.0
2030-01-19 19:00:00,Clogher wind,Clogher,wind,46.429,46.429,0.0,0.0,0.0
2030-01-19 20:00:00,Clogher wind,Clogher,wind,51.313,51.313,0.0,0.0,0.0
2030-01-19 21:00:00,Clogher wind,Clogher,wind,49.628,49.628,0.0,0.0,0.0
2030-01-19 22:00:00,Clogher wind,Clogher,wind,78.682,78.682,0.0,0.0,0.0
2030-01-19 23:00:00,Clogher wind,Clogher,wind,87.224,87.224,0.0,0.0,0.0
2030-01-20 00:00:00,Clogher wind,Clogher,wind,88.154,88.154,0.0,0.0,0.0
2030-01-20 01:00:00,Clogher wind,Clogher,wind,87.474,87.474,0.0,0.0,0.0
2030-01-20 02:00:00,Clogher wind,Clogher,wind,80.318,-0.0,80.318,0.0,80.318
2030-01-20 03:00:00,Clogher wind,Clogher,wind,62.89,48.485,14.405,1.059,13.346
2030-01-20 04:00:00,Clogher wind,Clogher,wind,45.997,45.997,0.0,0.0,0.0
2030-01-20 05:00:00,Clogher wind,Clogher,wind,25.994,25.994,0.0,0.0,0.0
2030-01-20 06:00:00,Clogher wind,Clogher,wind,25.405,25.405,0.0,0.0,0.0
2030-01-20 07:00:00,Clogher wind,Clogher,wind,22.552,22.552,0.0,0.0,0.0
2030-01-20 08:00:00,Clogher wind,Clogher,wind,39.75,39.75,0.0,0.0,0.0
2030-01-20 09:00:00,Clogher wind,Clogher,wind,32.943,32.943,0.0,0.0,0.0
2030-01-20 10:00:00,Clogher wind,Clogher,wind,41.791,41.791,0.0,0.0,0.0
2030-01-20 11:00:00,Clogher wind,Clogher,wind,36.623,36.623,0.0,0.0,0.0
2030-01-20 12:00:00,Clogher wind,Clogher,wind,43.874,43.874,0.0,0.0,0.0
2030-01-20 13:00:00,Clogher wind,Clogher,wind,54.98,54.98,0.0,0.0,0.0
2030-01-20 14:00:00,Clogher wind,Clogher,wind,37.533,37.533,0.0,0.0,0.0
2030-01-20 15:00:00,Clogher wind,Clogher,wind,60.537,60.537,0.0,0.0,0.0
2030-01-20 16:00:00,Clogher wind,Clogher,wind,42.733,42.733,0.0,0.0,0.0
2030-01-20 17:00:00,Clogher wind,Clogher,wind,60.741,60.741,0.0,0.0,0.0
2030-01-20 18:00:00,Clogher wind,Clogher,wind,53.229,53.229,0.0,0.0,0.0
2030-01-20 19:00:00,Clogher wind,Clogher,wind,53.588,53.588,0.0,0.0,0.0
2030-01-20 20:00:00,Clogher wind,Clogher,wind,56.273,56.273,0.0,0.0,0.0
2030-01-20 21:00:00,Clogher wind,Clogher,wind,34.761,34.761,0.0,0.0,0.0
2030-01-20 22:00:00,Clogher wind,Clogher,wind,23.84,23.84,0.0,0.0,0.0
2030-01-20 23:00:00,Clogher wind,Clogher,wind,8.127,8.127,0.0,0.0,0.0
2030-01-21 00:00:00,Clogher wind,Clogher,wind,8.166,8.166,0.0,0.0,0.0
2030-01-21 01:00:00,Clogher wind,Clogher,wind,8.26,8.26,0.0,0.0,0.0
2030-01-21 02:00:00,Clogher wind,Clogher,wind,13.801,13.801,0.0,0.0,0.0
2030-01-21 03:00:00,Clogher wind,Clogher,wind,9.834,9.834,0.0,0.0,0.0
2030-01-21 04:00:00,Clogher wind,Clogher,wind,13.857,13.857,0.0,0.0,0.0
2030-01-21 05:00:00,Clogher wind,Clogher,wind,18.829,18.829,0.0,0.0,0.0
2030-01-14 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.066,17.066,0.0,0.0,0.0
2030-01-14 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,26.305,26.305,0.0,0.0,0.0
2030-01-14 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.239,24.239,0.0,0.0,0.0
2030-01-14 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,36.345,36.345,0.0,0.0,0.0
2030-01-14 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,29.49,29.49,0.0,0.0,0.0
2030-01-14 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,39.321,39.321,0.0,0.0,0.0
2030-01-14 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,15.707,15.707,0.0,0.0,0.0
2030-01-14 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,14.54,14.54,0.0,0.0,0.0
2030-01-14 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.565,10.565,0.0,0.0,0.0
2030-01-14 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,27.74,27.74,0.0,0.0,0.0
2030-01-14 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,22.419,22.419,0.0,0.0,0.0
2030-01-14 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,27.212,27.212,0.0,0.0,0.0
2030-01-14 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.751,17.751,0.0,0.0,0.0
2030-01-14 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.285,17.285,0.0,0.0,0.0
2030-01-14 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,9.508,9.508,0.0,0.0,0.0
2030-01-14 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,11.37,11.37,0.0,0.0,0.0
2030-01-14 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,9.744,9.744,0.0,0.0,0.0
2030-01-14 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.308,21.308,0.0,0.0,0.0
2030-01-15 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.191,32.191,0.0,0.0,0.0
2030-01-15 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,38.429,38.429,0.0,0.0,0.0
2030-01-15 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,35.847,35.847,0.0,0.0,0.0
2030-01-15 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,41.547,41.547,0.0,0.0,0.0
2030-01-15 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,47.323,47.323,0.0,0.0,0.0
2030-01-15 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,43.173,43.173,0.0,0.0,0.0
2030-01-15 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,37.047,37.047,0.0,0.0,0.0
2030-01-15 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,33.469,33.469,0.0,0.0,0.0
2030-01-15 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,36.283,36.283,0.0,0.0,0.0
2030-01-15 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,42.52,42.52,0.0,0.0,0.0
2030-01-15 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.324,32.324,0.0,0.0,0.0
2030-01-15 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,37.536,37.536,0.0,0.0,0.0
2030-01-15 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,33.412,33.412,0.0,0.0,0.0
2030-01-15 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,25.303,25.303,0.0,0.0,0.0
2030-01-15 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,20.814,20.814,0.0,0.0,0.0
2030-01-15 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,16.93,16.93,0.0,0.0,0.0
2030-01-15 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,13.517,13.517,0.0,0.0,0.0
2030-01-15 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,14.404,14.404,0.0,0.0,0.0
2030-01-15 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,19.594,19.594,0.0,0.0,0.0
2030-01-15 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,16.056,16.056,0.0,0.0,0.0
2030-01-15 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,16.715,16.715,0.0,0.0,0.0
2030-01-15 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.782,10.782,0.0,0.0,0.0
2030-01-15 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,7.663,7.663,0.0,0.0,0.0
2030-01-15 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.461,6.461,0.0,0.0,0.0
2030-01-16 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,14.605,14.605,0.0,0.0,0.0
2030-01-16 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,13.71,13.71,0.0,0.0,0.0
2030-01-16 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.63,4.63,0.0,0.0,0.0
2030-01-16 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,11.767,11.767,0.0,0.0,0.0
2030-01-16 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,26.011,26.011,0.0,0.0,0.0
2030-01-16 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,19.827,19.827,0.0,0.0,0.0
2030-01-16 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,22.877,22.877,0.0,0.0,0.0
2030-01-16 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,19.13,19.13,0.0,0.0,0.0
2030-01-16 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.074,24.074,0.0,0.0,0.0
2030-01-16 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.534,17.534,0.0,0.0,0.0
2030-01-16 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,12.066,12.066,0.0,0.0,0.0
2030-01-16 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,8.985,8.985,0.0,0.0,0.0
2030-01-16 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,11.969,11.969,0.0,0.0,0.0
2030-01-16 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.106,17.106,0.0,0.0,0.0
2030-01-16 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,16.311,16.311,0.0,0.0,0.0
2030-01-16 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,20.157,20.157,0.0,0.0,0.0
2030-01-16 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,25.185,25.185,0.0,0.0,0.0
2030-01-16 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,39.417,39.417,0.0,0.0,0.0
2030-01-16 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,26.87,26.87,0.0,0.0,0.0
2030-01-16 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.865,24.865,0.0,0.0,0.0
2030-01-16 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.549,21.549,0.0,0.0,0.0
2030-01-16 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.595,21.595,0.0,0.0,0.0
2030-01-16 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.811,24.811,0.0,0.0,0.0
2030-01-16 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,27.481,27.481,0.0,0.0,0.0
2030-01-17 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,35.32,35.32,0.0,0.0,0.0
2030-01-17 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,31.739,31.739,0.0,0.0,0.0
2030-01-17 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,31.659,31.659,0.0,0.0,0.0
2030-01-17 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,33.523,33.523,0.0,0.0,0.0
2030-01-17 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,31.606,31.606,0.0,0.0,0.0
2030-01-17 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,29.59,29.59,0.0,0.0,0.0
2030-01-17 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.086,24.086,0.0,0.0,0.0
2030-01-17 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,16.125,16.125,0.0,0.0,0.0
2030-01-17 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,18.611,18.611,0.0,0.0,0.0
2030-01-17 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.866,10.866,0.0,0.0,0.0
2030-01-17 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,11.568,11.568,0.0,0.0,0.0
2030-01-17 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,11.031,11.031,0.0,0.0,0.0
2030-01-17 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,14.764,14.764,0.0,0.0,0.0
2030-01-17 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,12.868,12.868,0.0,0.0,0.0
2030-01-17 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.501,10.501,0.0,0.0,0.0
2030-01-17 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,8.464,8.464,0.0,0.0,0.0
2030-01-17 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.864,6.864,0.0,0.0,0.0
2030-01-17 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,5.886,5.886,0.0,0.0,0.0
2030-01-17 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,5.627,5.627,0.0,0.0,0.0
2030-01-17 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,5.927,5.927,0.0,0.0,0.0
2030-01-17 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.279,6.279,0.0,0.0,0.0
2030-01-17 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.642,6.642,0.0,0.0,0.0
2030-01-17 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,8.462,8.462,0.0,0.0,0.0
2030-01-17 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.076,10.076,0.0,0.0,0.0
2030-01-18 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,12.007,12.007,0.0,0.0,0.0
2030-01-18 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.539,10.539,0.0,0.0,0.0
2030-01-18 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,10.112,10.112,0.0,0.0,0.0
2030-01-18 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,9.925,9.925,0.0,0.0,0.0
2030-01-18 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,8.687,8.687,0.0,0.0,0.0
2030-01-18 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.138,4.138,0.0,0.0,0.0
2030-01-18 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,7.011,7.011,0.0,0.0,0.0
2030-01-18 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.152,6.152,0.0,0.0,0.0
2030-01-18 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,3.384,3.384,0.0,0.0,0.0
2030-01-18 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.482,4.482,0.0,0.0,0.0
2030-01-18 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.806,4.806,0.0,0.0,0.0
2030-01-18 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,5.645,5.645,0.0,0.0,0.0
2030-01-18 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,15.471,15.471,0.0,0.0,0.0
2030-01-18 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,9.904,9.904,0.0,0.0,0.0
2030-01-18 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,13.704,13.704,0.0,0.0,0.0
2030-01-18 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.049,21.049,0.0,0.0,0.0
2030-01-18 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,29.124,29.124,0.0,0.0,0.0
2030-01-18 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,30.965,30.965,0.0,0.0,0.0
2030-01-18 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,22.366,22.366,0.0,0.0,0.0
2030-01-18 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,17.897,17.897,0.0,0.0,0.0
2030-01-18 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,23.082,23.082,0.0,0.0,0.0
2030-01-18 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.949,21.949,0.0,0.0,0.0
2030-01-18 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,19.96,19.96,0.0,0.0,0.0
2030-01-18 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,35.963,35.963,0.0,0.0,0.0
2030-01-19 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,46.643,46.643,0.0,0.0,0.0
2030-01-19 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.489,49.489,0.0,0.0,0.0
2030-01-19 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.43,49.43,0.0,0.0,0.0
2030-01-19 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.433,49.433,0.0,0.0,0.0
2030-01-19 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.217,49.217,0.0,0.0,0.0
2030-01-19 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.326,49.326,0.0,0.0,0.0
2030-01-19 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,47.701,47.701,0.0,0.0,0.0
2030-01-19 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,46.78,46.78,0.0,0.0,0.0
2030-01-19 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,43.884,43.884,0.0,0.0,0.0
2030-01-19 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,39.396,39.396,0.0,0.0,0.0
2030-01-19 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,25.887,25.887,0.0,0.0,0.0
2030-01-19 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,25.806,25.806,0.0,0.0,0.0
2030-01-19 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.434,32.434,0.0,0.0,0.0
2030-01-19 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,28.053,28.053,0.0,0.0,0.0
2030-01-19 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,24.098,24.098,0.0,0.0,0.0
2030-01-19 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.288,21.288,0.0,0.0,0.0
2030-01-19 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,40.749,40.749,0.0,0.0,0.0
2030-01-19 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,47.571,47.571,0.0,0.0,0.0
2030-01-19 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,44.689,44.689,0.0,0.0,0.0
2030-01-19 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,41.122,41.122,0.0,0.0,0.0
2030-01-19 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,44.199,44.199,0.0,0.0,0.0
2030-01-19 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,45.221,45.221,0.0,0.0,0.0
2030-01-19 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.44,49.44,0.0,0.0,0.0
2030-01-19 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.5,49.5,0.0,0.0,0.0
2030-01-20 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.497,49.497,0.0,0.0,0.0
2030-01-20 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.5,49.5,0.0,0.0,0.0
2030-01-20 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.499,49.499,0.0,0.0,0.0
2030-01-20 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,49.287,49.287,0.0,0.0,0.0
2030-01-20 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,46.447,46.447,0.0,0.0,0.0
2030-01-20 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.263,32.263,0.0,0.0,0.0
2030-01-20 06:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,29.87,29.87,0.0,0.0,0.0
2030-01-20 07:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,22.506,22.506,0.0,0.0,0.0
2030-01-20 08:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,40.093,40.093,0.0,0.0,0.0
2030-01-20 09:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,36.953,36.953,0.0,0.0,0.0
2030-01-20 10:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,37.478,37.478,0.0,0.0,0.0
2030-01-20 11:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,33.702,33.702,0.0,0.0,0.0
2030-01-20 12:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,39.679,39.679,0.0,0.0,0.0
2030-01-20 13:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,43.251,43.251,0.0,0.0,0.0
2030-01-20 14:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,26.339,26.339,0.0,0.0,0.0
2030-01-20 15:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,31.521,31.521,0.0,0.0,0.0
2030-01-20 16:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,25.752,25.752,0.0,0.0,0.0
2030-01-20 17:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.05,32.05,0.0,0.0,0.0
2030-01-20 18:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,32.138,32.138,0.0,0.0,0.0
2030-01-20 19:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,31.658,31.658,0.0,0.0,0.0
2030-01-20 20:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,33.668,33.668,0.0,0.0,0.0
2030-01-20 21:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,21.011,21.011,0.0,0.0,0.0
2030-01-20 22:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,12.784,12.784,0.0,0.0,0.0
2030-01-20 23:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,3.175,3.175,0.0,0.0,0.0
2030-01-21 00:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,3.335,3.335,0.0,0.0,0.0
