observed_at_utc,year,season,wind_speed_ms,wind_direction_deg_true,line_azimuth_deg,wind_perpendicular_ms,air_temperature_c,global_solar_radiation_wm2,convective_heat_loss_wm,radiative_heat_loss_wm,solar_heat_gain_wm,net_heat_loss_wm,rating_multiplier
2024-08-11 12:00:00+00:00,2024,summer,5.659,130.0,22.33,5.3920114471552525,20.2,270.0,259.99294377701153,18.56076491050545,3.861,274.692708687517,1.649781387734298
2024-08-11 13:00:00+00:00,2024,summer,6.688,120.0,22.33,6.6281639278188145,21.2,464.0,289.97616610183996,18.302220026476004,6.6352,301.64318612831596,1.7288192652648287
2024-08-11 14:00:00+00:00,2024,summer,7.202,120.0,22.33,7.137565282319244,21.2,606.0,303.5534956556294,18.302220026476004,8.6658,313.1899156821054,1.7615976356758356
2024-08-11 15:00:00+00:00,2024,summer,7.717,130.0,22.33,7.35291612258298,20.9,458.0,310.9054322659078,18.380060770575405,6.5494,322.7360930364832,1.7882432829840669
2024-08-11 16:00:00+00:00,2024,summer,7.202,130.0,22.33,6.86221354345505,20.5,373.0,300.11686460653624,18.48347847267293,5.3339,313.2664430792091,1.761812844149805
2024-08-11 17:00:00+00:00,2024,summer,7.202,130.0,22.33,6.86221354345505,20.7,215.0,299.01551831440213,18.431822412671732,3.0745,314.3728407270739,1.764921296320998
2024-08-11 18:00:00+00:00,2024,summer,5.144,110.0,22.33,5.139747173260283,20.8,124.0,249.64351969561997,18.405954798368867,1.7732,266.27627449398886,1.6243105677212089
2024-08-11 19:00:00+00:00,2024,summer,5.659,110.0,22.33,5.654321394533426,20.8,18.0,264.8069838017392,18.405954798368867,0.2574,282.955538600108,1.6744104795634944
2024-08-11 20:00:00+00:00,2024,summer,6.173,120.0,22.33,6.117771520099513,19.5,0.0,284.68633325982887,18.74018006640142,0.0,303.4265133262303,1.7339221603359776
2024-08-11 21:00:00+00:00,2024,summer,6.173,120.0,22.33,6.117771520099513,18.9,0.0,287.76402334912433,18.892943217537702,0.0,306.65696656666205,1.7431278893103028
2024-08-11 22:00:00+00:00,2024,summer,6.688,120.0,22.33,6.6281639278188145,18.5,0.0,304.5288733225643,18.994263617205515,0.0,323.5231369397698,1.790422414772847
2024-08-11 23:00:00+00:00,2024,summer,5.659,120.0,22.33,5.608370165599084,18.6,0.0,274.1695197535568,18.96897256452851,0.0,293.1384923180853,1.704273372777357
2024-08-12 00:00:00+00:00,2024,summer,7.202,120.0,22.33,7.137565282319244,18.5,0.0,318.78759302124644,18.994263617205515,0.0,337.7818566384519,1.8294518897098033
2024-08-12 01:00:00+00:00,2024,summer,6.688,120.0,22.33,6.6281639278188145,18.7,0.0,303.45089500991804,18.943655492252546,0.0,322.3945505021706,1.7872968087138894
2024-08-12 02:00:00+00:00,2024,summer,6.173,120.0,22.33,6.117771520099513,19.0,0.0,287.2510750009084,18.86754797940053,0.0,306.1186229803089,1.741597166009867
2024-08-12 03:00:00+00:00,2024,summer,6.688,170.0,22.33,3.576707984773729,17.8,0.0,210.5754934711283,19.170573934447,0.0,229.7460674055753,1.5087833295332373
2024-08-12 04:00:00+00:00,2024,summer,3.601,190.0,22.33,0.7689645148357205,16.2,0.0,98.78492204607066,19.568817359993037,0.0,118.3537394060637,1.0829136446779744
2024-08-12 05:00:00+00:00,2024,summer,4.116,190.0,22.33,0.8789386123476327,16.8,0.0,104.06116078835291,19.420247771382662,0.0,123.48140855973557,1.106123505251491
2024-08-12 06:00:00+00:00,2024,summer,8.746,230.0,22.33,4.061453407755036,14.1,96.0,242.51658803360507,20.08158025229009,1.3728,261.2253682858952,1.6088313072175109
2024-08-12 07:00:00+00:00,2024,summer,8.231,230.0,22.33,3.8222985363859707,14.3,182.0,232.82215325218354,20.033227493424036,2.6026000000000002,250.2527807456076,1.5746799210423765
2024-08-12 08:00:00+00:00,2024,summer,7.717,230.0,22.33,3.583608043407913,14.6,254.0,222.6209410994921,19.960508874188154,3.6322,238.94924997368022,1.5387060792540705
2024-08-12 09:00:00+00:00,2024,summer,7.717,230.0,22.33,3.583608043407913,15.8,304.0,218.19800849486643,19.667351650779768,4.3472,233.51816014564622,1.5211189049809009
2024-08-12 10:00:00+00:00,2024,summer,7.717,220.0,22.33,2.342373474546552,16.5,202.0,165.79154033531248,19.494647974379557,2.8886,182.39758830969203,1.3443500871215819
2024-08-12 11:00:00+00:00,2024,summer,8.746,230.0,22.33,4.061453407755036,17.1,490.0,230.56995808121073,19.345616272624557,7.007,242.9085743538353,1.5514016762455027
2024-08-12 12:00:00+00:00,2024,summer,8.746,240.0,22.33,5.344791435476809,17.3,482.0,272.2676416994994,19.29573320601393,6.8926,284.6707749055133,1.6794778310851044
