snapshot,line_id,bus0,bus1,flow_MW,abs_flow_MW,rating_MW,overload_MW
2030-01-19 18:00:00,1021-2121-1,1021,2121,-10.46912561590932,10.46912561590932,121.0,0.0
2030-01-19 19:00:00,1021-2121-1,1021,2121,9.164917005612551,9.164917005612551,121.0,0.0
2030-01-19 20:00:00,1021-2121-1,1021,2121,3.3550158440237965,3.3550158440237965,121.0,0.0
2030-01-19 21:00:00,1021-2121-1,1021,2121,-9.077826042821926,9.077826042821926,121.0,0.0
2030-01-19 22:00:00,1021-2121-1,1021,2121,-27.537050113715793,27.537050113715793,121.0,0.0
2030-01-19 23:00:00,1021-2121-1,1021,2121,-28.10777009651588,28.10777009651588,121.0,0.0
2030-01-20 00:00:00,1021-2121-1,1021,2121,-29.782940257516543,29.782940257516543,121.0,0.0
2030-01-20 01:00:00,1021-2121-1,1021,2121,-25.39723188570875,25.39723188570875,121.0,0.0
2030-01-20 02:00:00,1021-2121-1,1021,2121,-28.025827592996507,28.025827592996507,121.0,0.0
2030-01-20 03:00:00,1021-2121-1,1021,2121,-16.98199663150956,16.98199663150956,121.0,0.0
2030-01-20 04:00:00,1021-2121-1,1021,2121,-12.292793808260399,12.292793808260399,121.0,0.0
2030-01-20 05:00:00,1021-2121-1,1021,2121,9.915129152659802,9.915129152659802,121.0,0.0
2030-01-20 06:00:00,1021-2121-1,1021,2121,17.517984328583452,17.517984328583452,121.0,0.0
2030-01-20 07:00:00,1021-2121-1,1021,2121,30.678358340813134,30.678358340813134,121.0,0.0
2030-01-20 08:00:00,1021-2121-1,1021,2121,6.9429497221701695,6.9429497221701695,121.0,0.0
2030-01-20 09:00:00,1021-2121-1,1021,2121,6.199450223847066,6.199450223847066,121.0,0.0
2030-01-20 10:00:00,1021-2121-1,1021,2121,-0.3012325812956078,0.3012325812956078,121.0,0.0
2030-01-20 11:00:00,1021-2121-1,1021,2121,0.3071989243369444,0.3071989243369444,121.0,0.0
2030-01-20 12:00:00,1021-2121-1,1021,2121,-12.705132801346508,12.705132801346508,121.0,0.0
2030-01-20 13:00:00,1021-2121-1,1021,2121,-20.566739551565206,20.566739551565206,121.0,0.0
2030-01-20 14:00:00,1021-2121-1,1021,2121,2.5419108277197893,2.5419108277197893,121.0,0.0
2030-01-20 15:00:00,1021-2121-1,1021,2121,-4.825115365916531,4.825115365916531,121.0,0.0
2030-01-20 16:00:00,1021-2121-1,1021,2121,2.9828059382651873,2.9828059382651873,121.0,0.0
2030-01-20 17:00:00,1021-2121-1,1021,2121,5.4514937499981215,5.4514937499981215,121.0,0.0
